"OLS","DML.LASSO","DML.RF"
0.934868136754197,0.943266511656283,1.43214345999521
0.934835404089303,0.941776892980498,1.41378084081259
1.0163786365509,1.00733748528348,1.44887220887798
0.987820169723104,0.982306580499454,1.45297045873403
0.950867487364035,0.958360739249876,1.41600682451188
1.03198151295154,1.03227916624982,1.44342507106046
1.00654513194676,1.00210229093231,1.44076064924239
1.00890014889259,1.01647230748467,1.48857292838169
1.04729012216772,1.04330577366433,1.43896674712384
1.0356852329894,1.03181417693188,1.46096766395001
0.971899811789109,0.971103378366877,1.42923440760219
1.02511416224698,1.01808335443253,1.47348524920412
0.966099756879654,0.971781431876037,1.44241322239539
0.994738288480991,0.998990396272314,1.43696351403178
0.976075962751511,0.980342882374444,1.44397310317865
0.955966406755844,0.95901988171379,1.41812005975214
1.00964294065168,1.01674474364613,1.47388367708062
1.01562194314021,1.01334045532625,1.47535128844378
0.979326591272436,0.979023950079157,1.46008856759979
0.941302874962678,0.945095610756683,1.40921280105914
1.00335409928606,1.00858591353085,1.48585078234749
1.00908940493718,1.01267284177288,1.45337991438505
1.00111299148722,1.00383148892477,1.43726788371764
0.957842290266641,0.965679780039125,1.41362828852456
1.01687215962628,1.02280336226385,1.49492772474956
1.01136591850577,1.01635132827547,1.50267565519475
0.978500409540669,0.991558987327745,1.39791092259996
1.02526855805981,1.02228015440972,1.44958489307813
1.05060476049309,1.04598807971446,1.48365218222298
0.973794517041882,0.980935410482291,1.46408192803141
0.96179035558508,0.962296621208823,1.43264222841364
1.07483528974879,1.08691709269824,1.51148808264841
0.984234882517539,0.961220820375954,1.45954268253374
0.985682829712052,0.995449824780059,1.44823936001082
1.03042852823493,1.04357137108772,1.47466647932702
0.967216125931604,0.970822358295953,1.44577164336211
1.00734891915134,1.00388182404139,1.46830640918212
0.957028248587838,0.976275704180562,1.44408993298913
0.966878709288967,0.977398670479035,1.44177658795391
1.0097850712038,1.00218240021649,1.49706009171381
1.00249112478103,1.00026566737792,1.44507337415122
1.028339992305,1.03807680621955,1.49091773971204
0.969195500029822,0.978253432162206,1.41834701357096
0.968897115273081,0.960664970464743,1.42500244381497
0.980188633351171,0.981836843715672,1.44188549245818
1.01951839440721,1.01695977628936,1.47588530410671
0.993793991348324,1.01761672882811,1.44771802001554
1.04195895899255,1.05268528720661,1.49969003126068
1.02575123258379,1.01966132489881,1.46275758202327
1.04095768741946,1.04895535655527,1.46729057669675
